"(0.8252516388893127, 0.5284462571144104, -0.1548929661512375, 0.9999376535415649)","(0.84393709897995, 0.54646235704422, -0.15873585641384125, 0.9998497366905212)","(0.8452485799789429, 0.5583892464637756, -0.1588056981563568, 0.9998514652252197)","(0.846205472946167, 0.5720590949058533, -0.15882526338100433, 0.9998599290847778)","(0.8405702710151672, 0.5228729844093323, -0.13023045659065247, 0.999824583530426)","(0.8395178318023682, 0.5164332389831543, -0.13013406097888947, 0.9997996091842651)","(0.8384231925010681, 0.5110072493553162, -0.1301323026418686, 0.9997970461845398)","(0.8401030898094177, 0.6130716800689697, -0.07844550162553787, 0.9998106956481934)","(0.832522451877594, 0.5261166095733643, 0.021995630115270615, 0.9995092749595642)","(0.810118556022644, 0.5576895475387573, -0.13369742035865784, 0.9999203681945801)","(0.8081189393997192, 0.5271075963973999, -0.09431349486112595, 0.9998289346694946)","(0.7383813858032227, 0.7363410592079163, -0.039984047412872314, 0.9998937845230103)","(0.7386317849159241, 0.46490976214408875, 0.09574924409389496, 0.9995632171630859)","(0.6153878569602966, 0.8017950057983398, -0.12847810983657837, 0.9934638142585754)","(0.5988157391548157, 0.4051763415336609, -0.012476957403123379, 0.9083275198936462)","(0.655490517616272, 0.6022797226905823, -0.20128582417964935, 0.9921640157699585)","(0.7055022120475769, 0.40397486090660095, -0.2573901414871216, 0.9033925533294678)","(0.66295325756073, 0.5395480394363403, -0.21774835884571075, 0.9792159795761108)","(0.7355167865753174, 0.3967517912387848, -0.2993064522743225, 0.8686473965644836)","(0.6765962243080139, 0.5360374450683594, -0.18823465704917908, 0.9767965078353882)","(0.7500563263893127, 0.3894204795360565, -0.29838573932647705, 0.865286111831665)","(0.6741069555282593, 0.5476636290550232, -0.1840953826904297, 0.9671887755393982)","(0.7377577424049377, 0.40081682801246643, -0.26333650946617126, 0.857273280620575)","(0.4899105727672577, 0.6762359738349915, -0.01871693693101406, 0.9994263052940369)","(0.4960136413574219, 0.5031983256340027, 0.018665259703993797, 0.9993060231208801)","(0.302320271730423, 0.6620938181877136, -0.05394292250275612, 0.9938527345657349)","(0.3003524839878082, 0.5038391947746277, 0.005969893652945757, 0.9921204447746277)","(0.14780379831790924, 0.6569661498069763, 0.14719267189502716, 0.9871700406074524)","(0.14541344344615936, 0.5020982027053833, 0.17724208533763885, 0.9850394129753113)","(0.1284671127796173, 0.6385841369628906, 0.15793590247631073, 0.8649834990501404)","(0.12800763547420502, 0.5200356245040894, 0.18792833387851715, 0.830658495426178)","(0.08011384308338165, 0.6849260926246643, 0.0032106752041727304, 0.9709958434104919)","(0.08279376477003098, 0.46318814158439636, 0.048812463879585266, 0.967854917049408)"
"(0.8254692554473877, 0.5230687856674194, -0.15961939096450806, 0.9999092817306519)","(0.8440291881561279, 0.5412486791610718, -0.16508841514587402, 0.9997890591621399)","(0.8453959226608276, 0.5527806282043457, -0.1651391088962555, 0.9997943043708801)","(0.8463869690895081, 0.5656532049179077, -0.1651974469423294, 0.9998046159744263)","(0.8405260443687439, 0.5189954042434692, -0.13736207783222198, 0.9997394680976868)","(0.8395249247550964, 0.5133926868438721, -0.13727781176567078, 0.9997079372406006)","(0.8384912610054016, 0.5085631608963013, -0.1372971534729004, 0.9997040033340454)","(0.8399651050567627, 0.6090558767318726, -0.11601616442203522, 0.9997481107711792)","(0.8324074149131775, 0.5254058241844177, 0.009420748800039291, 0.9992832541465759)","(0.8106626272201538, 0.5517557263374329, -0.14014381170272827, 0.9998939037322998)","(0.808480978012085, 0.523383617401123, -0.09913977235555649, 0.9997486472129822)","(0.7383212447166443, 0.736473798751831, -0.07040029019117355, 0.9998751878738403)","(0.7387934923171997, 0.4647689163684845, 0.09218006581068039, 0.9995040893554688)","(0.6141607761383057, 0.8032323122024536, -0.1564338505268097, 0.9931789040565491)","(0.5990172028541565, 0.40568843483924866, -0.01797880418598652, 0.9058141708374023)","(0.6549330353736877, 0.6024452447891235, -0.2317187637090683, 0.9912987947463989)","(0.7147071957588196, 0.40593764185905457, -0.2782060503959656, 0.908949077129364)","(0.6625686883926392, 0.540664553642273, -0.24837122857570648, 0.9766445755958557)","(0.7432869672775269, 0.39802247285842896, -0.3209853172302246, 0.874940812587738)","(0.6764714121818542, 0.5391484498977661, -0.2170497328042984, 0.973855197429657)","(0.7568603157997131, 0.3928609788417816, -0.3131404221057892, 0.8710314631462097)","(0.6741177439689636, 0.5503700971603394, -0.214517742395401, 0.963371992111206)","(0.7461360096931458, 0.40280580520629883, -0.28336936235427856, 0.8619488477706909)","(0.4896445572376251, 0.6759145855903625, -0.021763382479548454, 0.9993317127227783)","(0.49532970786094666, 0.5032170414924622, 0.021734489127993584, 0.9991886615753174)","(0.30220597982406616, 0.6624167561531067, -0.06415948271751404, 0.9935907125473022)","(0.30027052760124207, 0.5040230751037598, 0.01129708718508482, 0.9919141530990601)","(0.1475345939397812, 0.6570202708244324, 0.1439000964164734, 0.9869017004966736)","(0.1462428718805313, 0.5020514130592346, 0.18616516888141632, 0.9846305847167969)","(0.1283360719680786, 0.6385457515716553, 0.15559910237789154, 0.862771213054657)","(0.12897826731204987, 0.5200247168540955, 0.19716116786003113, 0.8297404050827026)","(0.0802459865808487, 0.685492992401123, 0.00199397886171937, 0.9701626896858215)","(0.08295851200819016, 0.46262654662132263, 0.060684893280267715, 0.9672112464904785)"
"(0.823505699634552, 0.5206667184829712, -0.1829001009464264, 0.9998858571052551)","(0.8425899744033813, 0.5387263894081116, -0.18876977264881134, 0.9997422099113464)","(0.8443259596824646, 0.5500345826148987, -0.1888093650341034, 0.9997499585151672)","(0.8456532955169678, 0.5625844597816467, -0.18886324763298035, 0.9997591972351074)","(0.8384103775024414, 0.5168485641479492, -0.16141290962696075, 0.9996722936630249)","(0.8374301791191101, 0.5118195414543152, -0.16134454309940338, 0.9996309280395508)","(0.8365039229393005, 0.5073129534721375, -0.16137517988681793, 0.999620795249939)","(0.8397394418716431, 0.6059608459472656, -0.1413547843694687, 0.9997048377990723)","(0.831500768661499, 0.5251814723014832, -0.015154579654335976, 0.9991124868392944)","(0.8099698424339294, 0.550623893737793, -0.16211752593517303, 0.9998731017112732)","(0.8072044253349304, 0.5220889449119568, -0.12339063733816147, 0.9996874928474426)","(0.7383143305778503, 0.737565279006958, -0.09522660821676254, 0.9998540878295898)","(0.7394683361053467, 0.4651827812194824, 0.0636194497346878, 0.9994689226150513)","(0.6133277416229248, 0.8036986589431763, -0.19114957749843597, 0.9927536845207214)","(0.5997512340545654, 0.40590935945510864, -0.05288737639784813, 0.9043034911155701)","(0.6547645926475525, 0.6020268797874451, -0.2733101546764374, 0.9906252026557922)","(0.7183152437210083, 0.40353158116340637, -0.32724064588546753, 0.9138662815093994)","(0.6624613404273987, 0.5404130816459656, -0.2941353917121887, 0.9747751355171204)","(0.7482837438583374, 0.39446908235549927, -0.3726796805858612, 0.8804455995559692)","(0.6765263676643372, 0.5398421883583069, -0.268315851688385, 0.9717153310775757)","(0.7625646591186523, 0.39041274785995483, -0.365108460187912, 0.8760835528373718)","(0.6742565631866455, 0.5509848594665527, -0.2585272490978241, 0.9605364799499512)","(0.7521153092384338, 0.4000464379787445, -0.3336958885192871, 0.8662843704223633)","(0.4886545240879059, 0.6758436560630798, -0.02136489748954773, 0.999251127243042)","(0.4946790039539337, 0.503242552280426, 0.02133750542998314, 0.9991329908370972)","(0.30113866925239563, 0.663288414478302, -0.05401253700256348, 0.9932785630226135)","(0.2988958954811096, 0.5043262839317322, 0.026744786649942398, 0.991904616355896)","(0.14734506607055664, 0.6570387482643127, 0.15586735308170319, 0.9864224791526794)","(0.14635315537452698, 0.5019530057907104, 0.21095705032348633, 0.9843744039535522)","(0.1282985806465149, 0.6384032964706421, 0.16935372352600098, 0.861967146396637)","(0.12946809828281403, 0.519939124584198, 0.22294948995113373, 0.8305472135543823)","(0.08044824749231339, 0.6894211173057556, 0.012685347348451614, 0.9689485430717468)","(0.08296836167573929, 0.46147292852401733, 0.08433149755001068, 0.9665898084640503)"
"(0.8236202001571655, 0.5166436433792114, -0.19023974239826202, 0.9998605847358704)","(0.8424580693244934, 0.5341786742210388, -0.1976817399263382, 0.999695897102356)","(0.8441538214683533, 0.5445142984390259, -0.19772538542747498, 0.9997034072875977)","(0.8455185294151306, 0.5564287900924683, -0.19779282808303833, 0.9997128248214722)","(0.8382771611213684, 0.5135322213172913, -0.16947780549526215, 0.9996050596237183)","(0.8373125195503235, 0.509064257144928, -0.16941432654857635, 0.9995512962341309)","(0.836375892162323, 0.5047425627708435, -0.1694389432668686, 0.9995364546775818)","(0.8395223021507263, 0.6020985245704651, -0.15606068074703217, 0.9996570348739624)","(0.8313249945640564, 0.5244858264923096, -0.024683475494384766, 0.99894118309021)","(0.8100117444992065, 0.5461969375610352, -0.1701776534318924, 0.9998493194580078)","(0.8069865107536316, 0.5193955898284912, -0.1313672959804535, 0.999616801738739)","(0.7383337616920471, 0.737701416015625, -0.10480388253927231, 0.9998305439949036)","(0.7400567531585693, 0.46508145332336426, 0.05287102609872818, 0.9994320869445801)","(0.6128195524215698, 0.804229199886322, -0.19799429178237915, 0.9921002388000488)","(0.5997585654258728, 0.4072301387786865, -0.05973329022526741, 0.8999996185302734)","(0.6547256708145142, 0.602027416229248, -0.28157883882522583, 0.9897703528404236)","(0.7148975729942322, 0.4063743054866791, -0.33797818422317505, 0.9175163507461548)","(0.6624146699905396, 0.5408523678779602, -0.30461058020591736, 0.9723972678184509)","(0.7489143013954163, 0.40191203355789185, -0.38523223996162415, 0.8841545581817627)","(0.6765477657318115, 0.5410202741622925, -0.2813383638858795, 0.9689695239067078)","(0.7655434012413025, 0.38923394680023193, -0.37831178307533264, 0.8791654109954834)","(0.6743021607398987, 0.5527018904685974, -0.2678985297679901, 0.9567580223083496)","(0.753592312335968, 0.39963558316230774, -0.3448208272457123, 0.8680917620658875)","(0.4885062277317047, 0.6759082078933716, -0.020712893456220627, 0.9991855025291443)","(0.4942980706691742, 0.5034356713294983, 0.02067636512219906, 0.9990929961204529)","(0.3005012571811676, 0.6643237471580505, -0.04475356265902519, 0.9930726289749146)","(0.2979982793331146, 0.5048638582229614, 0.040823496878147125, 0.9920212626457214)","(0.14705735445022583, 0.6566148400306702, 0.18052050471305847, 0.9862526655197144)","(0.14659099280834198, 0.5018267035484314, 0.2378675788640976, 0.98456871509552)","(0.1280645877122879, 0.6358861923217773, 0.19421504437923431, 0.8647410869598389)","(0.12956415116786957, 0.5198004841804504, 0.2507856488227844, 0.8334594368934631)","(0.08044548332691193, 0.6969248652458191, 0.035840388387441635, 0.968829870223999)","(0.08310209214687347, 0.4607766270637512, 0.10812501609325409, 0.9671292304992676)"
"(0.8235877156257629, 0.5157206058502197, -0.18988339602947235, 0.9998367428779602)","(0.8424054980278015, 0.5336626768112183, -0.19561801850795746, 0.9996493458747864)","(0.8440306186676025, 0.5441091656684875, -0.19565622508525848, 0.9996588826179504)","(0.8453501462936401, 0.5562760829925537, -0.19571365416049957, 0.9996683597564697)","(0.8383175134658813, 0.5126324892044067, -0.16891518235206604, 0.9995355010032654)","(0.8373841047286987, 0.508180558681488, -0.16884690523147583, 0.9994721412658691)","(0.836450457572937, 0.5037199854850769, -0.16887013614177704, 0.999451220035553)","(0.8390319347381592, 0.6016785502433777, -0.1511024534702301, 0.9996108412742615)","(0.8311988711357117, 0.5236898064613342, -0.02623101696372032, 0.9987574219703674)","(0.8098992705345154, 0.5457344651222229, -0.1687435507774353, 0.9998295903205872)","(0.8068245649337769, 0.5186206102371216, -0.13217028975486755, 0.9995573163032532)","(0.7383257746696472, 0.7381324768066406, -0.10223992168903351, 0.9998138546943665)","(0.740401566028595, 0.46505671739578247, 0.05040808767080307, 0.9993948340415955)","(0.6120006442070007, 0.8043655157089233, -0.19669848680496216, 0.9916415810585022)","(0.5996192693710327, 0.4079856872558594, -0.05852489545941353, 0.8969524502754211)","(0.6546130776405334, 0.6024458408355713, -0.28527167439460754, 0.9891104698181152)","(0.715377151966095, 0.4075812101364136, -0.33138275146484375, 0.9209756851196289)","(0.6623250246047974, 0.541792094707489, -0.3078784644603729, 0.970617413520813)","(0.7489103078842163, 0.4003868103027344, -0.3771416246891022, 0.8880094289779663)","(0.6765350103378296, 0.5424952507019043, -0.28309202194213867, 0.9669339656829834)","(0.7659765481948853, 0.3892751634120941, -0.36876383423805237, 0.8825381398200989)","(0.6743341684341431, 0.554780900478363, -0.2710614800453186, 0.9540165066719055)","(0.7542221546173096, 0.3994469940662384, -0.3374185264110565, 0.8704991936683655)","(0.48826318979263306, 0.6759546995162964, -0.02028251625597477, 0.9991249442100525)","(0.49407538771629333, 0.5034978985786438, 0.02024134434759617, 0.9990463852882385)","(0.30023330450057983, 0.6648781895637512, -0.043085116893053055, 0.9929842948913574)","(0.2973947823047638, 0.5058554410934448, 0.03538062050938606, 0.9922166466712952)","(0.14772504568099976, 0.6566664576530457, 0.18702028691768646, 0.9862692356109619)","(0.1475573629140854, 0.5023157000541687, 0.22544147074222565, 0.984797477722168)","(0.12900196015834808, 0.6355335712432861, 0.20143692195415497, 0.8668074011802673)","(0.13072843849658966, 0.5201334357261658, 0.23778036236763, 0.8357322216033936)","(0.08090748637914658, 0.6980715990066528, 0.04623822495341301, 0.9687418937683105)","(0.08338085561990738, 0.4609982371330261, 0.0961928516626358, 0.9675149917602539)"
"(0.8236718773841858, 0.5179601311683655, -0.18726739287376404, 0.9998189210891724)","(0.8424965739250183, 0.5351406335830688, -0.1907133162021637, 0.9996156096458435)","(0.8441221117973328, 0.5456233024597168, -0.19075646996498108, 0.9996283054351807)","(0.845427930355072, 0.5576689839363098, -0.190815731883049, 0.9996391534805298)","(0.8382560014724731, 0.5137128829956055, -0.16631241142749786, 0.9994831681251526)","(0.8372768759727478, 0.5090838670730591, -0.16624094545841217, 0.9994120001792908)","(0.8363112807273865, 0.5045478940010071, -0.1662614494562149, 0.9993857145309448)","(0.8390548825263977, 0.6012727618217468, -0.14131198823451996, 0.9995803236961365)","(0.8311623930931091, 0.5228198766708374, -0.02612624503672123, 0.9985998868942261)","(0.8100617527961731, 0.5484074950218201, -0.1644497960805893, 0.9998165965080261)","(0.8069446086883545, 0.5203818082809448, -0.13079309463500977, 0.9995102286338806)","(0.7385197877883911, 0.7381842136383057, -0.09475366771221161, 0.9998083114624023)","(0.7404577732086182, 0.4652789831161499, 0.04943209886550903, 0.9993491172790527)","(0.6119500398635864, 0.8043877482414246, -0.1852097064256668, 0.9914441108703613)","(0.5996564626693726, 0.408000648021698, -0.05556895583868027, 0.8955593705177307)","(0.654461681842804, 0.6023339033126831, -0.27146613597869873, 0.9887042045593262)","(0.7169263362884521, 0.40832439064979553, -0.320651650428772, 0.9245786666870117)","(0.661783754825592, 0.5416289567947388, -0.2944422960281372, 0.9694315791130066)","(0.7478594183921814, 0.4004237949848175, -0.3649941384792328, 0.892192542552948)","(0.6762464046478271, 0.5420801043510437, -0.2696319818496704, 0.9655689001083374)","(0.7648364305496216, 0.3901257812976837, -0.3570033609867096, 0.886366069316864)","(0.6743431687355042, 0.5544054508209229, -0.2572266757488251, 0.9522280097007751)","(0.7536140084266663, 0.4001604914665222, -0.32646116614341736, 0.8737047910690308)","(0.48812854290008545, 0.6759696006774902, -0.020682411268353462, 0.9990733861923218)","(0.4939170181751251, 0.5035205483436584, 0.020659251138567924, 0.9989778995513916)","(0.3002137839794159, 0.665258526802063, -0.05529318377375603, 0.992936372756958)","(0.2973824441432953, 0.5061298608779907, 0.03330210968852043, 0.9922711849212646)","(0.14773724973201752, 0.6568295955657959, 0.16413578391075134, 0.986290693283081)","(0.14771948754787445, 0.5026649832725525, 0.21930304169654846, 0.9848047494888306)","(0.12905077636241913, 0.6355388760566711, 0.17755047976970673, 0.8672116994857788)","(0.13085031509399414, 0.5205198526382446, 0.2312651425600052, 0.836976945400238)","(0.08092105388641357, 0.6979725956916809, 0.023495525121688843, 0.9685473442077637)","(0.08347152173519135, 0.461001455783844, 0.09321101754903793, 0.9675210118293762)"
"(0.8238416910171509, 0.5162073969841003, -0.18501831591129303, 0.9998019933700562)","(0.8426297307014465, 0.533697783946991, -0.18536801636219025, 0.9995763897895813)","(0.8442180752754211, 0.5443186163902283, -0.18541312217712402, 0.9995901584625244)","(0.8454967737197876, 0.5565914511680603, -0.1854701042175293, 0.9996023178100586)","(0.838482141494751, 0.5119844079017639, -0.16334031522274017, 0.9994332194328308)","(0.837523877620697, 0.5073372721672058, -0.16326849162578583, 0.9993607997894287)","(0.8365519046783447, 0.5026476383209229, -0.1632782518863678, 0.999335765838623)","(0.8390668034553528, 0.600511372089386, -0.13273221254348755, 0.9995312094688416)","(0.8311383128166199, 0.521018922328949, -0.023535270243883133, 0.9984668493270874)","(0.8101881742477417, 0.546049952507019, -0.15971773862838745, 0.9998006224632263)","(0.8070806264877319, 0.5187051296234131, -0.12916907668113708, 0.9994685649871826)","(0.7385832667350769, 0.7379916310310364, -0.08593282103538513, 0.9997982978820801)","(0.7402876019477844, 0.46478086709976196, 0.05141149461269379, 0.9993172287940979)","(0.6119738817214966, 0.8050450682640076, -0.17964203655719757, 0.9914160370826721)","(0.5995689630508423, 0.40732502937316895, -0.0503588430583477, 0.8977081775665283)","(0.6544404625892639, 0.60113924741745, -0.2524414658546448, 0.9883636832237244)","(0.718178927898407, 0.40839263796806335, -0.30804359912872314, 0.9287697672843933)","(0.6617600321769714, 0.5409919619560242, -0.2705616056919098, 0.9682217240333557)","(0.7456687092781067, 0.40015411376953125, -0.35246217250823975, 0.8970860838890076)","(0.6762522459030151, 0.5417856574058533, -0.2405516803264618, 0.9641733169555664)","(0.7608163356781006, 0.39175593852996826, -0.35533782839775085, 0.8910071849822998)","(0.6744230389595032, 0.5538857579231262, -0.23511303961277008, 0.9504418969154358)","(0.750754177570343, 0.4017145037651062, -0.31615206599235535, 0.8779333829879761)","(0.4883504807949066, 0.6762880086898804, -0.020416656509041786, 0.9990195631980896)","(0.4939408004283905, 0.5035553574562073, 0.02038794383406639, 0.9989104270935059)","(0.29998916387557983, 0.6654314994812012, -0.06345746666193008, 0.9928558468818665)","(0.29737237095832825, 0.506289541721344, 0.015889177098870277, 0.9922715425491333)","(0.14772555232048035, 0.657579243183136, 0.16267606616020203, 0.986261248588562)","(0.1477707177400589, 0.5027783513069153, 0.19504761695861816, 0.9847370386123657)","(0.12908855080604553, 0.63579261302948, 0.17661850154399872, 0.8668799996376038)","(0.13090533018112183, 0.5206871628761292, 0.20677827298641205, 0.8372755646705627)","(0.08087600767612457, 0.6974337697029114, 0.023694396018981934, 0.9682639241218567)","(0.08347337692975998, 0.46200859546661377, 0.06949020177125931, 0.9673478603363037)"
"(0.8238802552223206, 0.514784038066864, -0.1831941157579422, 0.9997802376747131)","(0.842631459236145, 0.5326720476150513, -0.18336541950702667, 0.9995248317718506)","(0.8442106246948242, 0.5431498289108276, -0.1834091693162918, 0.9995402693748474)","(0.8455137610435486, 0.5553429126739502, -0.1834605485200882, 0.9995529651641846)","(0.8384532928466797, 0.5109177827835083, -0.1616111695766449, 0.9993698596954346)","(0.8375062942504883, 0.5064601302146912, -0.161537304520607, 0.9992961883544922)","(0.8365538120269775, 0.5018353462219238, -0.1615423560142517, 0.9992742538452148)","(0.839177668094635, 0.5996029376983643, -0.13647550344467163, 0.9994664788246155)","(0.831119954586029, 0.5202796459197998, -0.020958181470632553, 0.998288094997406)","(0.8102837800979614, 0.5443376302719116, -0.15847603976726532, 0.9997769594192505)","(0.8071833848953247, 0.5170686841011047, -0.12852519750595093, 0.999408483505249)","(0.7386060953140259, 0.7379907965660095, -0.08767740428447723, 0.999778151512146)","(0.7395736575126648, 0.46619361639022827, 0.05631828308105469, 0.9992742538452148)","(0.611860990524292, 0.8050388693809509, -0.17659206688404083, 0.9912593364715576)","(0.5995684862136841, 0.40738096833229065, -0.0492226742208004, 0.8977202773094177)","(0.6542984247207642, 0.5975975394248962, -0.25411614775657654, 0.9876859188079834)","(0.7169838547706604, 0.40845203399658203, -0.30639490485191345, 0.931708574295044)","(0.6615192294120789, 0.5379207134246826, -0.2733937203884125, 0.9661067128181458)","(0.7431432008743286, 0.3996722400188446, -0.35101118683815, 0.9000489711761475)","(0.6762353777885437, 0.5391152501106262, -0.24286045134067535, 0.9617567658424377)","(0.7569958567619324, 0.3942630887031555, -0.3452785909175873, 0.8935604095458984)","(0.6744330525398254, 0.5503479838371277, -0.23722416162490845, 0.947276771068573)","(0.7472289800643921, 0.4040081799030304, -0.3119506239891052, 0.8798007965087891)","(0.4882640540599823, 0.6764301061630249, -0.021162914112210274, 0.9989349842071533)","(0.4938313364982605, 0.5036223530769348, 0.021138161420822144, 0.9988170862197876)","(0.2996029257774353, 0.6654354333877563, -0.06529977172613144, 0.9927023649215698)","(0.29709309339523315, 0.5065752267837524, 0.014860358089208603, 0.992149293422699)","(0.1476946771144867, 0.6582359671592712, 0.1632005274295807, 0.9860519170761108)","(0.14773648977279663, 0.5033358931541443, 0.195210799574852, 0.9844594597816467)","(0.12908205389976501, 0.6366522312164307, 0.177791565656662, 0.8644137382507324)","(0.13076025247573853, 0.5215322375297546, 0.20686814188957214, 0.8360288143157959)","(0.0807969942688942, 0.6967456340789795, 0.023845044896006584, 0.9676327705383301)","(0.08332325518131256, 0.46277207136154175, 0.06777263432741165, 0.9668415188789368)"
"(0.8242772817611694, 0.5168505907058716, -0.1821264773607254, 0.9997729063034058)","(0.8429517149925232, 0.5346956849098206, -0.18272969126701355, 0.9995042681694031)","(0.844471275806427, 0.5450118184089661, -0.18278196454048157, 0.999518871307373)","(0.8457483649253845, 0.5565537810325623, -0.18284812569618225, 0.9995312094688416)","(0.8388679027557373, 0.5123651027679443, -0.1613769382238388, 0.9993532299995422)","(0.8377779126167297, 0.5074083209037781, -0.16130845248699188, 0.9992799758911133)","(0.836671769618988, 0.5024357438087463, -0.16130715608596802, 0.9992609620094299)","(0.8393431901931763, 0.600451648235321, -0.12864302098751068, 0.9994395971298218)","(0.8311168551445007, 0.5186173319816589, -0.0134797478094697, 0.9982346296310425)","(0.8103664517402649, 0.5458799600601196, -0.15827161073684692, 0.9997678399085999)","(0.8073484897613525, 0.5184214115142822, -0.1274271458387375, 0.9993935227394104)","(0.7387624979019165, 0.7380070090293884, -0.07580647617578506, 0.9997631311416626)","(0.7395122647285461, 0.4664881229400635, 0.0697350800037384, 0.9992600679397583)","(0.6118732690811157, 0.8050329089164734, -0.16687671840190887, 0.9910688400268555)","(0.5995811223983765, 0.4077979028224945, -0.03229061886668205, 0.896780252456665)","(0.6542532444000244, 0.5953845381736755, -0.24768191576004028, 0.9868894219398499)","(0.713283896446228, 0.40850621461868286, -0.30380651354789734, 0.9342124462127686)","(0.6616782546043396, 0.5375818610191345, -0.26631319522857666, 0.9640583992004395)","(0.7388918995857239, 0.39989230036735535, -0.34745076298713684, 0.9028545022010803)","(0.6762608885765076, 0.5384663939476013, -0.2352057844400406, 0.9594099521636963)","(0.752522349357605, 0.395877867937088, -0.3403424322605133, 0.896057665348053)","(0.6744543313980103, 0.5489986538887024, -0.23044554889202118, 0.944365918636322)","(0.743269681930542, 0.40493306517601013, -0.3112272024154663, 0.8817703723907471)","(0.48877057433128357, 0.6776555776596069, -0.021696679294109344, 0.9988914132118225)","(0.494256854057312, 0.504260241985321, 0.021671952679753304, 0.9987577199935913)","(0.29959994554519653, 0.6655751466751099, -0.06578658521175385, 0.9926539659500122)","(0.2973719835281372, 0.5067878365516663, 0.012929921969771385, 0.9921376705169678)","(0.14798736572265625, 0.6590598821640015, 0.16298650205135345, 0.985928475856781)","(0.14773808419704437, 0.5042389631271362, 0.1934468299150467, 0.9843975305557251)","(0.12962378561496735, 0.6374304294586182, 0.17752520740032196, 0.8617802858352661)","(0.1307370513677597, 0.5229341983795166, 0.20494171977043152, 0.8368057012557983)","(0.08080404251813889, 0.6962046027183533, 0.02329687587916851, 0.9670723676681519)","(0.08322881907224655, 0.46307897567749023, 0.06451054662466049, 0.9665666818618774)"
"(0.8253137469291687, 0.5185348391532898, -0.17890042066574097, 0.9997748136520386)","(0.8435009717941284, 0.5359434485435486, -0.17883965373039246, 0.999504804611206)","(0.8449313044548035, 0.5465074777603149, -0.17888689041137695, 0.9995166659355164)","(0.8461781144142151, 0.5582247376441956, -0.1789233535528183, 0.9995299577713013)","(0.8397970795631409, 0.5130760669708252, -0.1571657359600067, 0.9993648529052734)","(0.8387640714645386, 0.5079306364059448, -0.1571013182401657, 0.999293863773346)","(0.8376550078392029, 0.5028707981109619, -0.15710142254829407, 0.9992793202400208)","(0.8396300673484802, 0.6007872223854065, -0.12654580175876617, 0.9994217157363892)","(0.8313458561897278, 0.5186318755149841, -0.012472638860344887, 0.9982593059539795)","(0.8108760714530945, 0.5475114583969116, -0.15541285276412964, 0.9997642636299133)","(0.8079877495765686, 0.519041895866394, -0.12443338334560394, 0.9993972778320312)","(0.7392619252204895, 0.7380517721176147, -0.06859127432107925, 0.9997527599334717)","(0.736011266708374, 0.46647289395332336, 0.06931771337985992, 0.9992566704750061)","(0.6120556592941284, 0.8050336837768555, -0.14057646691799164, 0.9908578395843506)","(0.5965574979782104, 0.4078632891178131, -0.01990428753197193, 0.898065447807312)","(0.6542397141456604, 0.5945553779602051, -0.2129158079624176, 0.9861144423484802)","(0.7073764801025391, 0.4082469940185547, -0.2780524790287018, 0.9362694025039673)","(0.6624999642372131, 0.5366338491439819, -0.23177435994148254, 0.9619439840316772)","(0.7375606298446655, 0.3989206552505493, -0.31946831941604614, 0.9047183990478516)","(0.6772353649139404, 0.535818874835968, -0.20256373286247253, 0.9570275545120239)","(0.74699467420578, 0.3954989016056061, -0.3085968792438507, 0.8974820971488953)","(0.6747077107429504, 0.5456159114837646, -0.19681909680366516, 0.9413434863090515)","(0.739319920539856, 0.40444329380989075, -0.2817341685295105, 0.8825937509536743)","(0.48878100514411926, 0.677736759185791, -0.020856661722064018, 0.9988672137260437)","(0.49426013231277466, 0.5044978857040405, 0.020849984139204025, 0.9987086653709412)","(0.29954007267951965, 0.6655598878860474, -0.06305477768182755, 0.9926885962486267)","(0.29765206575393677, 0.5067893266677856, 0.010929886251688004, 0.9922442436218262)","(0.14792320132255554, 0.6590265035629272, 0.15160442888736725, 0.9861900210380554)","(0.14801348745822906, 0.5043632984161377, 0.17897646129131317, 0.9845438599586487)","(0.12961578369140625, 0.6367799043655396, 0.16305218636989594, 0.8643189668655396)","(0.130758136510849, 0.5229246616363525, 0.18874166905879974, 0.8386695384979248)","(0.08066916465759277, 0.6962774991989136, 0.0103575699031353, 0.9675137996673584)","(0.08344543725252151, 0.4631807506084442, 0.04926181212067604, 0.9668290019035339)"
